Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-26 00:00:00-04:00,55.53468295067127,58.3624334086797,54.4042821365031,57.935977935791016,76562000,0.0,0.0
2020-03-27 00:00:00-04:00,56.16988078028349,57.34462310546679,55.000619379792866,55.3124885559082,62794000,0.0,0.0
2020-03-30 00:00:00-04:00,56.427448914724714,57.34213242939722,54.726115836178145,57.10847854614258,58736000,0.0,0.0
2020-03-31 00:00:00-04:00,57.2290415631662,58.458083824910496,56.630708544990256,57.88765335083008,65228000,0.0,0.0
2020-04-01 00:00:00-04:00,55.99700615531,56.267027211100036,54.47701502016982,54.90596008300781,51970000,0.0,0.0
2020-04-02 00:00:00-04:00,54.80133918570253,55.93572711969801,54.459081676414385,55.64976501464844,56410000,0.0,0.0
2020-04-03 00:00:00-04:00,55.53418339732919,55.73744511904495,53.55984186349984,54.43765640258789,51374000,0.0,0.0
2020-04-06 00:00:00-04:00,56.44538540428317,59.32245290132051,56.04682865790388,58.94581985473633,63320000,0.0,0.0
2020-04-07 00:00:00-04:00,60.630706908970595,60.818529302753255,58.64988857565713,58.9144287109375,61620000,0.0,0.0
2020-04-08 00:00:00-04:00,59.937719869279775,60.52558895059071,58.98367788811864,60.132015228271484,40334000,0.0,0.0
2020-04-09 00:00:00-04:00,60.688996669217964,60.87880693991357,59.40564692717376,60.110591888427734,54028000,0.0,0.0
2020-04-13 00:00:00-04:00,59.858008688725654,60.50665823706634,58.90297090063838,60.30189895629883,38702000,0.0,0.0
2020-04-14 00:00:00-04:00,61.77456615054075,63.55710205404441,61.20512769663744,63.03300476074219,63358000,0.0,0.0
2020-04-15 00:00:00-04:00,62.1003831064078,63.52521830384666,61.47714266273126,62.637935638427734,42236000,0.0,0.0
2020-04-16 00:00:00-04:00,63.12815591073961,63.43803341419668,61.68638380620559,62.6444091796875,57896000,0.0,0.0
2020-04-17 00:00:00-04:00,63.85352392139879,64.26702585267132,63.071359495228606,63.71901321411133,51050000,0.0,0.0
2020-04-20 00:00:00-04:00,63.26516046997255,63.610409325792794,62.59508889587213,62.82973861694336,35292000,0.0,0.0
2020-04-21 00:00:00-04:00,61.91107055121359,62.274252134815505,60.03237905796215,60.38908767700195,49648000,0.0,0.0
2020-04-22 00:00:00-04:00,61.831356188881415,63.76285379905656,61.6365629106537,62.693233489990234,46296000,0.0,0.0
2020-04-23 00:00:00-04:00,63.05840710504225,64.17486233966723,62.798849973013944,63.32892608642578,34202000,0.0,0.0
2020-04-24 00:00:00-04:00,62.52334827139177,63.65474872324669,61.97533562043183,63.599449157714844,37402000,0.0,0.0
2020-04-27 00:00:00-04:00,64.36666167637333,64.47128575857568,63.02452695217412,63.313480377197266,44186000,0.0,0.0
2020-04-28 00:00:00-04:00,63.92826076316737,64.00597434812428,61.296797284828486,61.406898498535156,80700000,0.0,0.0
2020-04-29 00:00:00-04:00,67.0070972273997,67.76186088094337,66.09689879967604,66.86660766601562,108358000,0.0,0.0
2020-04-30 00:00:00-04:00,66.3275613048283,67.25619418806347,65.83633815891375,67.09178924560547,55842000,0.0,0.0
2020-05-01 00:00:00-04:00,65.9653682187632,67.327435005306,65.24647767611364,65.62808990478516,48872000,0.0,0.0
2020-05-04 00:00:00-04:00,65.17025470993144,65.98430505914773,64.56644077311196,65.90608215332031,30806000,0.0,0.0
2020-05-05 00:00:00-04:00,66.6334510131675,68.30289816133721,66.51040006859995,67.20736694335938,39666000,0.0,0.0
2020-05-06 00:00:00-04:00,67.65475045457835,68.18731999160298,67.01357346407988,67.02851867675781,31732000,0.0,0.0
2020-05-07 00:00:00-04:00,67.81964616153778,68.55149783447298,67.38273056836054,68.21670532226562,30652000,0.0,0.0
2020-05-08 00:00:00-04:00,68.84145089097197,69.57977176792713,68.35272114857746,68.96699523925781,33326000,0.0,0.0
2020-05-11 00:00:00-04:00,68.59085382808611,70.52085390400352,68.52658789517999,69.92601013183594,32718000,0.0,0.0
2020-05-12 00:00:00-04:00,70.15667635511844,70.46106910899933,68.47726333946302,68.5106430053711,33918000,0.0,0.0
2020-05-13 00:00:00-04:00,68.55946518600065,69.01631280049347,66.16065982402091,67.17298889160156,40368000,0.0,0.0
2020-05-14 00:00:00-04:00,66.43516917592565,67.6233591363203,65.92601332371991,67.59795379638672,36660000,0.0,0.0
2020-05-15 00:00:00-04:00,67.16951023215769,68.48075120129604,66.70817751319369,68.405029296875,41544000,0.0,0.0
2020-05-18 00:00:00-04:00,67.83310426795741,69.38647134899308,67.46543379437955,69.00884246826172,47094000,0.0,0.0
2020-05-19 00:00:00-04:00,69.02378631792969,69.37301472678409,68.43990439308666,68.47178649902344,31586000,0.0,0.0
2020-05-20 00:00:00-04:00,69.20711846144812,70.34648942602318,69.12043471161293,70.20350646972656,38262000,0.0,0.0
2020-05-21 00:00:00-04:00,70.29467493775918,70.56718559705264,69.46767107075028,70.08344268798828,30894000,0.0,0.0
2020-05-22 00:00:00-04:00,69.94145276179594,70.59408566129582,69.5453894587064,70.40676879882812,28544000,0.0,0.0
2020-05-26 00:00:00-04:00,71.83758241160733,71.99451473967798,70.71365837687964,70.81179809570312,44590000,0.0,0.0
2020-05-27 00:00:00-04:00,70.74355032318083,71.01008594637463,69.4781408664338,70.75749969482422,31684000,0.0,0.0
2020-05-28 00:00:00-04:00,69.74716011851211,71.96213022057283,69.70132864220743,70.65586853027344,35170000,0.0,0.0
2020-05-29 00:00:00-04:00,70.76496784378698,71.57702647189404,70.54327547342558,71.41710662841797,37044000,0.0,0.0
2020-06-01 00:00:00-04:00,71.02751975128714,71.81865051858213,70.85713217916667,71.48435974121094,25162000,0.0,0.0
2020-06-02 00:00:00-04:00,71.49083741107874,71.88939412258804,70.82375340976124,71.85501861572266,23442000,0.0,0.0
2020-06-03 00:00:00-04:00,71.8744455805617,72.18880433101138,71.32244581500288,71.70256805419922,27732000,0.0,0.0
2020-06-04 00:00:00-04:00,71.57951246699068,71.80569752359149,70.04657163873968,70.4595718383789,26982000,0.0,0.0
2020-06-05 00:00:00-04:00,70.52632996829688,72.05379744790729,70.12677742503232,71.74092864990234,42642000,0.0,0.0
2020-06-08 00:00:00-04:00,71.05641251724266,72.18830319617571,70.96673364970756,72.1404800415039,33878000,0.0,0.0
2020-06-09 00:00:00-04:00,72.0009911440297,73.12491517312255,71.85750646676351,72.34175109863281,33624000,0.0,0.0
2020-06-10 00:00:00-04:00,72.81155023889953,73.37251259643772,72.45534336088231,72.97047424316406,31762000,0.0,0.0
2020-06-11 00:00:00-04:00,71.79125013479211,72.317844611134,69.6679505395017,69.8418197631836,47144000,0.0,0.0
2020-06-12 00:00:00-04:00,71.0354895960037,71.46643014655847,69.03972605596952,70.39083099365234,36676000,0.0,0.0
2020-06-15 00:00:00-04:00,69.22355465173395,70.99263883796326,69.1094662895663,70.78041076660156,30468000,0.0,0.0
2020-06-16 00:00:00-04:00,72.18830958177831,72.59533476014369,71.1914274344332,72.06227111816406,30648000,0.0,0.0
2020-06-17 00:00:00-04:00,72.38460944822437,72.84593458421224,71.49732292625052,72.36467742919922,30610000,0.0,0.0
2020-06-18 00:00:00-04:00,72.23066449155408,72.38609927120109,71.05442451064926,71.44700622558594,34862000,0.0,0.0
2020-06-19 00:00:00-04:00,71.73993996264775,71.96412575466351,70.69372946412412,70.97471618652344,52784000,0.0,0.0
2020-06-22 00:00:00-04:00,70.99315006784434,72.28546244565803,70.70320078128806,72.27101135253906,29442000,0.0,0.0
2020-06-23 00:00:00-04:00,72.33777297352933,73.4935867933883,71.98903866644696,72.93460845947266,37752000,0.0,0.0
2020-06-24 00:00:00-04:00,72.89973548311546,73.52297212297677,71.24174433717035,71.37625885009766,31592000,0.0,0.0
2020-06-25 00:00:00-04:00,71.30251980582155,71.85551545856381,70.720629569588,71.79473876953125,23958000,0.0,0.0
2020-06-26 00:00:00-04:00,71.37277132194346,71.59147618941572,67.50529083686487,67.88092803955078,97640000,0.0,0.0
2020-06-29 00:00:00-04:00,67.7713227704338,69.64752464958299,67.33839053044488,69.60617065429688,45074000,0.0,0.0
2020-06-30 00:00:00-04:00,69.59172910748964,70.94282650629934,69.09602088066073,70.64640045166016,40286000,0.0,0.0
2020-07-01 00:00:00-04:00,70.70220499476825,72.16241155709176,70.45360210227392,71.8395767211914,42182000,0.0,0.0
2020-07-02 00:00:00-04:00,72.3297975310171,74.15717268174747,72.29143106048332,73.23102569580078,57218000,0.0,0.0
2020-07-06 00:00:00-04:00,74.13874222626067,75.22729491318063,73.58225733217644,74.71166229248047,44712000,0.0,0.0
2020-07-07 00:00:00-04:00,74.53630064372297,75.79124990468137,74.21595923259059,74.22692108154297,42364000,0.0,0.0
2020-07-08 00:00:00-04:00,74.76895355913219,75.28558199438875,74.3454856346696,74.908447265625,31766000,0.0,0.0
2020-07-09 00:00:00-04:00,75.22380563879062,76.18083893904442,74.50940017796016,75.65872955322266,41836000,0.0,0.0
2020-07-10 00:00:00-04:00,75.38921178808522,76.78864170854999,74.7649792761814,76.67256164550781,35918000,0.0,0.0
2020-07-13 00:00:00-04:00,77.21708959553256,78.53331741345096,75.05592510143445,75.3384017944336,42954000,0.0,0.0
2020-07-14 00:00:00-04:00,74.36990704594152,75.86498319457694,74.02814364430351,75.7683334350586,38108000,0.0,0.0
2020-07-15 00:00:00-04:00,75.88640355335926,76.53903647589908,74.62099414042883,75.57005310058594,31026000,0.0,0.0
2020-07-16 00:00:00-04:00,74.80383049169487,75.52173283177987,74.14472076367511,75.472412109375,26484000,0.0,0.0
2020-07-17 00:00:00-04:00,75.57154526134265,75.89637177199131,74.63444396372523,75.56855773925781,34264000,0.0,0.0
2020-07-20 00:00:00-04:00,75.47639543898973,78.16714187775806,74.86361891146494,77.90957641601562,30166000,0.0,0.0
2020-07-21 00:00:00-04:00,78.96524749243123,79.06588061391737,77.35059445549066,77.51499938964844,27486000,0.0,0.0
2020-07-22 00:00:00-04:00,77.50454220451702,78.06600632312026,76.88279551424989,77.95989227294922,24482000,0.0,0.0
2020-07-23 00:00:00-04:00,78.01370132498344,78.23390376206329,75.15705228933547,75.56358337402344,33910000,0.0,0.0
2020-07-24 00:00:00-04:00,74.68875512451017,75.4978187147444,74.11084821614986,75.13812255859375,29902000,0.0,0.0
2020-07-27 00:00:00-04:00,75.38971524094691,76.60032314036948,75.34338203855711,76.1952896118164,27124000,0.0,0.0
2020-07-28 00:00:00-04:00,75.97458351011703,76.02490006928045,74.75500559506845,74.91094207763672,30910000,0.0,0.0
2020-07-29 00:00:00-04:00,74.97819642494973,76.38957630642854,74.87905326549283,75.90035247802734,22676000,0.0,0.0
2020-07-30 00:00:00-04:00,74.62797025137715,76.76622275499713,74.48847653000448,76.64067840576172,36042000,0.0,0.0
2020-07-31 00:00:00-04:00,74.58213492227172,74.97919408732075,72.43740576365673,74.12877655029297,91468000,0.0,0.0
2020-08-03 00:00:00-04:00,74.28073079284519,74.6160098313244,73.3202082301425,73.8702163696289,45482000,0.0,0.0
2020-08-04 00:00:00-04:00,74.0670056639935,74.38584953229615,72.93709895228872,73.39892578125,37212000,0.0,0.0
2020-08-05 00:00:00-04:00,73.5742853773924,74.23090162507052,73.29529036829226,73.68737030029297,29134000,0.0,0.0
2020-08-06 00:00:00-04:00,73.54090688926841,75.0414638688501,73.32917292799154,74.97570037841797,33306000,0.0,0.0
2020-08-07 00:00:00-04:00,75.17947715397163,75.72997944167348,74.04508530696614,74.64790344238281,27718000,0.0,0.0
2020-08-10 00:00:00-04:00,74.2707558268139,75.08530020770952,73.60765523231507,74.57067108154297,20546000,0.0,0.0
2020-08-11 00:00:00-04:00,74.43017867772018,75.2492157961146,73.64253714599549,73.75961303710938,31098000,0.0,0.0
2020-08-12 00:00:00-04:00,74.08742732192708,75.31049447767546,73.98180739873705,75.08979034423828,22512000,0.0,0.0
2020-08-13 00:00:00-04:00,75.13812091037408,76.57093045908631,75.13812091037408,75.55859375,22388000,0.0,0.0
2020-08-14 00:00:00-04:00,75.40714596693718,75.71503560697212,74.67928518835669,74.95977020263672,21942000,0.0,0.0
2020-08-17 00:00:00-04:00,75.52472220977971,75.9138146755014,74.9782032851523,75.53816986083984,19990000,0.0,0.0
2020-08-18 00:00:00-04:00,76.03038104423156,77.58723726473458,75.80868867138717,77.50802612304688,28378000,0.0,0.0
2020-08-19 00:00:00-04:00,77.34411980521735,78.15966773297319,76.72187900212155,76.95154571533203,30472000,0.0,0.0
2020-08-20 00:00:00-04:00,76.72037370152356,78.72311558639284,76.44587137868804,78.52782440185547,26382000,0.0,0.0
2020-08-21 00:00:00-04:00,78.30613132210684,79.30651031281674,77.83335025134366,78.49395751953125,34838000,0.0,0.0
2020-08-24 00:00:00-04:00,79.3359049220752,80.14846537768783,78.4675545779441,78.97122955322266,25638000,0.0,0.0
2020-08-25 00:00:00-04:00,78.71963154557028,80.15343686372387,78.60903241627476,80.00248718261719,25150000,0.0,0.0
2020-08-26 00:00:00-04:00,80.02490608104357,82.34101106223622,79.75986802379185,81.9095687866211,52188000,0.0,0.0
2020-08-27 00:00:00-04:00,82.03311751863201,82.10186853182472,80.64813884839977,81.13188934326172,31350000,0.0,0.0
2020-08-28 00:00:00-04:00,81.1792203252564,81.77106895544175,80.98691665183625,81.6754150390625,22418000,0.0,0.0
2020-08-31 00:00:00-04:00,81.88167310885905,81.92800630889975,80.97297225024275,81.18221282958984,26422000,0.0,0.0
2020-09-01 00:00:00-04:00,81.31323658609256,82.66134643712245,81.18221131603306,82.45509338378906,22652000,0.0,0.0
2020-09-02 00:00:00-04:00,83.09925761294082,85.99326951380951,82.70967104741894,85.55934143066406,49522000,0.0,0.0
2020-09-03 00:00:00-04:00,84.66906553604466,84.69298091600302,80.0951464942045,81.18121337890625,63726000,0.0,0.0
2020-09-04 00:00:00-04:00,80.15940982192211,81.45421551334142,76.62073949779996,78.77493286132812,55850000,0.0,0.0
2020-09-08 00:00:00-04:00,75.97457778191729,77.4965566584375,75.55110988141466,75.90483093261719,54032000,0.0,0.0
2020-09-09 00:00:00-04:00,77.16526389802581,77.65448770191628,75.98304905699106,77.08206939697266,39242000,0.0,0.0
2020-09-10 00:00:00-04:00,77.22904054800122,78.39879605198924,75.72548837275342,76.02689361572266,33024000,0.0,0.0
2020-09-11 00:00:00-04:00,76.13151325135439,76.65710424434029,74.38135757977268,75.51425170898438,30706000,0.0,0.0
2020-09-14 00:00:00-04:00,76.30587620432017,77.56879974493008,74.98367354101607,75.16899871826172,42660000,0.0,0.0
2020-09-15 00:00:00-04:00,76.1185618969855,77.26938879198397,75.83011019321296,76.47875213623047,23042000,0.0,0.0
2020-09-16 00:00:00-04:00,76.84543328535601,77.43778367605645,75.30650967657043,75.3314208984375,22128000,0.0,0.0
2020-09-17 00:00:00-04:00,74.02216427474603,74.6623454300348,72.85888546754985,74.08344268798828,40008000,0.0,0.0
2020-09-18 00:00:00-04:00,74.14621099905342,74.48996606174869,71.32244788364751,72.29242706298828,63056000,0.0,0.0
2020-09-21 00:00:00-04:00,71.32245611530352,71.74292896409321,69.88068396867533,71.24872589111328,56908000,0.0,0.0
2020-09-22 00:00:00-04:00,72.25407316357077,72.93411073010083,71.2168328603775,72.72735595703125,33950000,0.0,0.0
2020-09-23 00:00:00-04:00,72.34225644896203,72.39157717122976,69.8806826142396,70.2149658203125,37726000,0.0,0.0
2020-09-24 00:00:00-04:00,69.88067397657987,71.6397921897541,69.85426519606516,70.88602447509766,34552000,0.0,0.0
2020-09-25 00:00:00-04:00,70.99514489007736,72.03586689948449,70.12978207625986,71.693115234375,30326000,0.0,0.0
2020-09-28 00:00:00-04:00,73.33366747417021,73.38348231735692,72.05281101559268,72.66957092285156,30784000,0.0,0.0
2020-09-29 00:00:00-04:00,72.93112141930668,73.33415562365097,72.43740489907678,73.03623962402344,31816000,0.0,0.0
2020-09-30 00:00:00-04:00,72.78315969069688,74.04159836599956,72.52510009499726,73.01531982421875,40924000,0.0,0.0
2020-10-01 00:00:00-04:00,73.9150494896704,74.4834920654927,73.57328609552755,74.12628173828125,32884000,0.0,0.0
2020-10-02 00:00:00-04:00,72.71789249064658,73.68439010609272,72.10611181504586,72.51712036132812,31222000,0.0,0.0
2020-10-05 00:00:00-04:00,72.868337313204,73.96685587794612,72.74080130483983,73.87369537353516,21602000,0.0,0.0
2020-10-06 00:00:00-04:00,73.50852599429614,73.95789339284698,71.98953449985271,72.28894805908203,26096000,0.0,0.0
2020-10-07 00:00:00-04:00,72.70194989206978,73.18320700814674,71.40265906364932,72.6934814453125,36108000,0.0,0.0
2020-10-08 00:00:00-04:00,73.0078400755712,74.13275995762241,73.0078400755712,73.90359497070312,26076000,0.0,0.0
2020-10-09 00:00:00-04:00,74.37338551928684,75.31945693732641,74.08144457179348,75.24971008300781,32966000,0.0,0.0
2020-10-12 00:00:00-04:00,76.62224137200343,79.13413171479081,76.18880740775448,77.94693756103516,55344000,0.0,0.0
2020-10-13 00:00:00-04:00,78.56569445694564,78.97172378559651,77.65001515673892,78.07048797607422,39072000,0.0,0.0
2020-10-14 00:00:00-04:00,78.44563158309474,78.90645495748937,77.01580961564979,77.88964080810547,33174000,0.0,0.0
2020-10-15 00:00:00-04:00,76.94605774893492,78.2862007550276,76.77817118409048,77.4925765991211,31210000,0.0,0.0
2020-10-16 00:00:00-04:00,77.8094402312883,78.60057110140168,77.60169720567637,78.10188293457031,34194000,0.0,0.0
2020-10-19 00:00:00-04:00,78.51189109073204,78.91044782578675,75.87096715362827,76.22119140625,29734000,0.0,0.0
2020-10-20 00:00:00-04:00,75.88042527885521,78.40776235570578,75.75039586003233,77.27387237548828,41670000,0.0,0.0
2020-10-21 00:00:00-04:00,78.20898483318967,80.46530890944595,78.07397620622821,79.01306915283203,60322000,0.0,0.0
2020-10-22 00:00:00-04:00,78.96374311487817,80.37960798558139,78.58910180213225,80.04283142089844,30512000,0.0,0.0
2020-10-23 00:00:00-04:00,80.46082633106839,81.41088115636,80.30438812044022,81.35408782958984,30548000,0.0,0.0
2020-10-26 00:00:00-04:00,80.45832854576939,81.1846916659165,78.10585648871245,78.92837524414062,35826000,0.0,0.0
2020-10-27 00:00:00-04:00,79.15954990190775,79.8106853293674,78.5647060842822,79.6552505493164,25902000,0.0,0.0
2020-10-28 00:00:00-04:00,77.22057217953115,77.40988073140537,75.15157254606702,75.26715087890625,45174000,0.0,0.0
2020-10-29 00:00:00-04:00,75.5770304126991,79.15007661863136,75.55361675230246,77.56283569335938,55406000,0.0,0.0
2020-10-30 00:00:00-04:00,83.07086129202403,83.76235480157268,79.78925464364642,80.51362609863281,99878000,0.0,0.0
2020-11-02 00:00:00-05:00,80.8837926057364,82.61252643628038,80.4204682214181,80.92265319824219,44228000,0.0,0.0
2020-11-03 00:00:00-05:00,81.24348984429479,82.65038470624353,80.31435526225587,81.98579406738281,31432000,0.0,0.0
